id,name,website,platform,handle,profile_url,active,notes
066-instagram,ITIF (Information Technology and Innovation Foundation),https://itif.org,Instagram,itifdc,https://www.instagram.com/itifdc,true,Verified — institutional link | Source: https://itif.org
066-facebook,ITIF (Information Technology and Innovation Foundation),https://itif.org,Facebook,innovationpolicy,https://www.facebook.com/innovationpolicy,true,Verified — institutional link | Source: https://itif.org
067-youtube,Japan Institute of International Affairs (JIIA),https://www.jiia.or.jp/en/,YouTube,channel/UC0_Tol0rF9jExOfGHR7tCPA,https://www.youtube.com/channel/UC0_Tol0rF9jExOfGHR7tCPA,true,Verified — institutional link | Source: https://www.jiia.or.jp/jpn/
067-x,Japan Institute of International Affairs (JIIA),https://www.jiia.or.jp/en/,X,JIIA_jpn,https://x.com/JIIA_jpn,true,Verified — institutional link | Source: https://www.jiia.or.jp/jpn/
067-linkedin,Japan Institute of International Affairs (JIIA),https://www.jiia.or.jp/en/,LinkedIn,company/jiia-center-for-global-outreach-cgo,https://www.linkedin.com/company/jiia%E3%80%80center-for-global-outreach-cgo,true,Sub-unit page — main organization LinkedIn not found | Source: https://www.linkedin.com/company/jiia%E3%80%80center-for-global-outreach-cgo | JIIA Center for Global Outreach page; use with caution for full JIIA follower tracking.
067-facebook,Japan Institute of International Affairs (JIIA),https://www.jiia.or.jp/en/,Facebook,JIIAj,https://www.facebook.com/JIIAj,true,Verified — institutional link | Source: https://www.jiia.or.jp/jpn/
068-youtube,Konrad Adenauer Foundation,https://www.kas.de/en,YouTube,channel/UCxmhfC04y01RmpL1cr1ouxA,https://www.youtube.com/channel/UCxmhfC04y01RmpL1cr1ouxA,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/konrad-adenauer-stiftung/ | Directory-listed account; institutional backlink was not accessible in this review.
068-x,Konrad Adenauer Foundation,https://www.kas.de/en,X,KASonline,https://x.com/KASonline,true,Verified — discovered on official website scan | Source: https://www.kas.de/en | Discovered from https://www.kas.de/en via fetch.
068-linkedin,Konrad Adenauer Foundation,https://www.kas.de/en,LinkedIn,company/konrad-adenauer-stiftung,https://www.linkedin.com/company/konrad-adenauer-stiftung,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/konrad-adenauer-stiftung/ | Directory-listed account; institutional backlink was not accessible in this review.
068-instagram,Konrad Adenauer Foundation,https://www.kas.de/en,Instagram,onlinekas,https://www.instagram.com/onlinekas/,true,Verified — discovered on official website scan | Source: https://www.kas.de/en | Discovered from https://www.kas.de/en via fetch.
068-facebook,Konrad Adenauer Foundation,https://www.kas.de/en,Facebook,kasfb,https://www.facebook.com/kasfb,true,Verified — discovered on official website scan | Source: https://www.kas.de/en | Discovered from https://www.kas.de/en via fetch.
069-youtube,Lowy Institute,https://www.lowyinstitute.org,YouTube,user/LowyInstitute,https://www.youtube.com/user/LowyInstitute,true,Verified — institutional link | Source: https://www.lowyinstitute.org
069-x,Lowy Institute,https://www.lowyinstitute.org,X,LowyInstitute,https://x.com/LowyInstitute,true,Verified — institutional link | Source: https://www.lowyinstitute.org
069-linkedin,Lowy Institute,https://www.lowyinstitute.org,LinkedIn,company/the-lowy-institute-for-international-policy,https://www.linkedin.com/company/the-lowy-institute-for-international-policy,true,Verified — institutional link | Source: https://www.lowyinstitute.org
069-instagram,Lowy Institute,https://www.lowyinstitute.org,Instagram,lowyinstitute,https://www.instagram.com/lowyinstitute,true,Verified — institutional link | Source: https://www.lowyinstitute.org
070-youtube,Manohar Parrikar Institute for Defence Studies and Analyses,https://www.idsa.in,YouTube,idsaindia,https://www.youtube.com/idsaindia,true,Verified — institutional link | Source: https://idsa.in/
070-x,Manohar Parrikar Institute for Defence Studies and Analyses,https://www.idsa.in,X,IDSAIndia,https://x.com/IDSAIndia,true,Verified — institutional link | Source: https://idsa.in/
070-linkedin,Manohar Parrikar Institute for Defence Studies and Analyses,https://www.idsa.in,LinkedIn,company/manohar-parrikar-institute-for-defence-studies-and-analyses,https://www.linkedin.com/company/manohar-parrikar-institute-for-defence-studies-and-analyses,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/manohar-parrikar-institute-for-defence-studies-and-analyses/ | Directory-listed account; institutional backlink was not accessible in this review.
070-instagram,Manohar Parrikar Institute for Defence Studies and Analyses,https://www.idsa.in,Instagram,mpidsa_india,https://www.instagram.com/mpidsa_india,true,Verified — institutional link | Source: https://idsa.in/
070-facebook,Manohar Parrikar Institute for Defence Studies and Analyses,https://www.idsa.in,Facebook,InstituteforDefenceStudiesAnalyses,https://www.facebook.com/InstituteforDefenceStudiesAnalyses,true,Verified — institutional link | Source: https://idsa.in/
071-youtube,Middle East Institute,https://www.mei.edu,YouTube,channel/UCclgK8IW7xKzd6z9DLk8slg,https://www.youtube.com/channel/UCclgK8IW7xKzd6z9DLk8slg,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/middle-east-institute/ | Directory-listed account; institutional backlink was not accessible in this review.
071-linkedin,Middle East Institute,https://www.mei.edu,LinkedIn,company/middle-east-institute,https://www.linkedin.com/company/middle-east-institute,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/middle-east-institute/ | Directory-listed account; institutional backlink was not accessible in this review.
072-youtube,Migration Policy Institute,https://www.migrationpolicy.org,YouTube,channel/UCdtJ56R55sCQFGfZ7Q7mQJg,https://www.youtube.com/channel/UCdtJ56R55sCQFGfZ7Q7mQJg,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/migration-policy-institute/ | Directory-listed account; institutional backlink was not accessible in this review.
072-x,Migration Policy Institute,https://www.migrationpolicy.org,X,MigrationPolicy,https://x.com/MigrationPolicy?lang=en,true,Verified — discovered on official website scan | Source: https://www.migrationpolicy.org/ | Discovered from https://www.migrationpolicy.org via playwright.
072-linkedin,Migration Policy Institute,https://www.migrationpolicy.org,LinkedIn,company/migration-policy-institute,https://www.linkedin.com/company/migration-policy-institute,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/migration-policy-institute/ | Directory-listed account; institutional backlink was not accessible in this review.
072-instagram,Migration Policy Institute,https://www.migrationpolicy.org,Instagram,migrationpolicyinstitute,https://www.instagram.com/migrationpolicyinstitute/,true,Verified — discovered on official website scan | Source: https://www.migrationpolicy.org/ | Discovered from https://www.migrationpolicy.org via playwright.
072-facebook,Migration Policy Institute,https://www.migrationpolicy.org,Facebook,MigrationPolicyInstitute,https://www.facebook.com/MigrationPolicyInstitute/,true,Verified — discovered on official website scan | Source: https://www.migrationpolicy.org/ | Discovered from https://www.migrationpolicy.org via playwright.
073-youtube,National Bureau of Asian Research,https://www.nbr.org,YouTube,user/NBRonline,https://www.youtube.com/user/NBRonline,true,Verified — institutional link | Source: https://www.nbr.org
073-x,National Bureau of Asian Research,https://www.nbr.org,X,nbrnews,https://x.com/nbrnews,true,Verified — institutional link | Source: https://www.nbr.org
073-linkedin,National Bureau of Asian Research,https://www.nbr.org,LinkedIn,company/the-national-bureau-of-asian-research,https://www.linkedin.com/company/the-national-bureau-of-asian-research,true,Verified — institutional link | Source: https://www.nbr.org
073-facebook,National Bureau of Asian Research,https://www.nbr.org,Facebook,NBRnews,https://www.facebook.com/NBRnews,true,Verified — institutional link | Source: https://www.nbr.org
074-youtube,National Council of Applied Economic Research,https://www.ncaer.org,YouTube,user/NCAER,https://www.youtube.com/user/NCAER,true,Verified — institutional link | Source: https://ncaer.org/
074-x,National Council of Applied Economic Research,https://www.ncaer.org,X,NCAER,https://x.com/NCAER,true,Verified — institutional link | Source: https://ncaer.org/
074-linkedin,National Council of Applied Economic Research,https://www.ncaer.org,LinkedIn,company/ncaer,https://www.linkedin.com/company/ncaer,true,Verified — institutional link | Source: https://ncaer.org/
075-youtube,National Institute of Advanced Studies,https://www.nias.res.in,YouTube,@nationalinstituteofadvance778,https://www.youtube.com/@nationalinstituteofadvance778,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/national-institute-of-advanced-studies/ | Directory-listed account; institutional backlink was not accessible in this review.
075-linkedin,National Institute of Advanced Studies,https://www.nias.res.in,LinkedIn,school/national-institute-of-advanced-studies,https://www.linkedin.com/school/national-institute-of-advanced-studies/,true,Corroborated — LinkedIn organization page | Source: https://www.linkedin.com/school/national-institute-of-advanced-studies/ | LinkedIn school-style page; website matches nias.res.in.
076-youtube,New America,https://www.newamerica.org,YouTube,@NewamericaOrgideas,https://www.youtube.com/@NewamericaOrgideas,true,Verified — institutional link | Source: https://www.newamerica.org
076-x,New America,https://www.newamerica.org,X,NewAmerica,https://x.com/NewAmerica,true,Verified — institutional link | Source: https://www.newamerica.org
076-linkedin,New America,https://www.newamerica.org,LinkedIn,company/new-america,https://www.linkedin.com/company/new-america,true,Verified — institutional link | Source: https://www.newamerica.org
076-instagram,New America,https://www.newamerica.org,Instagram,newamericaorg,https://www.instagram.com/newamericaorg,true,Verified — institutional link | Source: https://www.newamerica.org
076-facebook,New America,https://www.newamerica.org,Facebook,NewAmerica,https://www.facebook.com/NewAmerica,true,Verified — institutional link | Source: https://www.newamerica.org
077-youtube,NUPI (Norwegian Institute of International Affairs),https://www.nupi.no/en,YouTube,user/nupinytt,https://www.youtube.com/user/nupinytt,true,Verified — institutional link | Source: https://www.nupi.no/en
077-x,NUPI (Norwegian Institute of International Affairs),https://www.nupi.no/en,X,nupinytt,https://x.com/nupinytt,true,Verified — institutional link | Source: https://www.nupi.no/en
077-linkedin,NUPI (Norwegian Institute of International Affairs),https://www.nupi.no/en,LinkedIn,company/norwegian-institute-of-international-affairs,https://www.linkedin.com/company/norwegian-institute-of-international-affairs,true,Verified — institutional link | Source: https://www.nupi.no/en
077-instagram,NUPI (Norwegian Institute of International Affairs),https://www.nupi.no/en,Instagram,nupinytt,https://www.instagram.com/nupinytt,true,Verified — institutional link | Source: https://www.nupi.no/en
078-youtube,Observer Research Foundation,https://www.orfonline.org,YouTube,channel/UCkcjGxTW_mLZmmEfWP2UMtQ,https://www.youtube.com/channel/UCkcjGxTW_mLZmmEfWP2UMtQ,true,Verified — institutional link | Source: https://www.orfonline.org
078-x,Observer Research Foundation,https://www.orfonline.org,X,orfonline,https://x.com/orfonline,true,Verified — institutional link | Source: https://www.orfonline.org
078-linkedin,Observer Research Foundation,https://www.orfonline.org,LinkedIn,company/observer-research-foundation,https://www.linkedin.com/company/observer-research-foundation,true,Verified — institutional link | Source: https://www.orfonline.org
078-instagram,Observer Research Foundation,https://www.orfonline.org,Instagram,orfonline,https://www.instagram.com/orfonline,true,Verified — institutional link | Source: https://www.orfonline.org
078-facebook,Observer Research Foundation,https://www.orfonline.org,Facebook,ORFOnline,https://www.facebook.com/ORFOnline,true,Verified — institutional link | Source: https://www.orfonline.org
079-youtube,OIIP (Austrian Institute for International Affairs),https://www.oiip.ac.at/en/,YouTube,channel/UCv1DPI5lm0tN_PXi9m578Gw,https://www.youtube.com/channel/UCv1DPI5lm0tN_PXi9m578Gw,true,Verified — institutional link | Source: https://www.oiip.ac.at/en/
079-x,OIIP (Austrian Institute for International Affairs),https://www.oiip.ac.at/en/,X,InfoOiip,https://x.com/InfoOiip,true,Verified — institutional link | Source: https://www.oiip.ac.at/en/
079-linkedin,OIIP (Austrian Institute for International Affairs),https://www.oiip.ac.at/en/,LinkedIn,in/%C3%B6sterreichisches-institut-f%C3%BCr-internationale-politik-611010216,https://www.linkedin.com/in/%C3%B6sterreichisches-institut-f%C3%BCr-internationale-politik-611010216,true,Verified — institutional link | Source: https://www.oiip.ac.at/en/
079-facebook,OIIP (Austrian Institute for International Affairs),https://www.oiip.ac.at/en/,Facebook,wien.oiip,https://www.facebook.com/wien.oiip,true,Verified — institutional link | Source: https://www.oiip.ac.at/en/
080-youtube,OSW (Centre for Eastern Studies),https://www.osw.waw.pl/en,YouTube,@centreforeasternstudies,https://www.youtube.com/@centreforeasternstudies,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/osrodek-studiow-wschodnich/ | Directory-listed account; institutional backlink was not accessible in this review.
080-x,OSW (Centre for Eastern Studies),https://www.osw.waw.pl/en,X,OSW_eng,https://x.com/OSW_eng,true,Verified — discovered on official website scan | Source: https://www.osw.waw.pl/en | Discovered from https://www.osw.waw.pl/en via fetch.
080-linkedin,OSW (Centre for Eastern Studies),https://www.osw.waw.pl/en,LinkedIn,company/centre-for-eastern-studies-osw-,https://www.linkedin.com/company/centre-for-eastern-studies-osw-,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/osrodek-studiow-wschodnich/ | Directory-listed account; institutional backlink was not accessible in this review.
080-facebook,OSW (Centre for Eastern Studies),https://www.osw.waw.pl/en,Facebook,CentreforEasternStudies,https://www.facebook.com/CentreforEasternStudies,true,Verified — discovered on official website scan | Source: https://www.osw.waw.pl/en | Discovered from https://www.osw.waw.pl/en via fetch.
081-youtube,PCNS (Policy Center for the New South),https://www.policycenter.ma,YouTube,PolicyCenterfortheNewSouth,https://www.youtube.com/PolicyCenterfortheNewSouth,true,Verified — institutional link | Source: https://www.policycenter.ma
081-x,PCNS (Policy Center for the New South),https://www.policycenter.ma,X,PolicyCenterNS,https://x.com/PolicyCenterNS,true,Verified — institutional link | Source: https://www.policycenter.ma
081-linkedin,PCNS (Policy Center for the New South),https://www.policycenter.ma,LinkedIn,company/policycenterns,https://www.linkedin.com/company/policycenterns,true,Verified — institutional link | Source: https://www.policycenter.ma
081-instagram,PCNS (Policy Center for the New South),https://www.policycenter.ma,Instagram,policycenter.ns,https://www.instagram.com/policycenter.ns,true,Verified — institutional link | Source: https://www.policycenter.ma
081-facebook,PCNS (Policy Center for the New South),https://www.policycenter.ma,Facebook,PolicyCenterNS,https://www.facebook.com/PolicyCenterNS,true,Verified — institutional link | Source: https://www.policycenter.ma
082-youtube,PIIE,https://www.piie.com,YouTube,channel/UCRnLlxwOaxeplsJ8On583Vw,https://www.youtube.com/channel/UCRnLlxwOaxeplsJ8On583Vw,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/peterson-institute-for-international-economics/ | Directory-listed account; institutional backlink was not accessible in this review.
082-linkedin,PIIE,https://www.piie.com,LinkedIn,company/piie,https://www.linkedin.com/company/piie,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/peterson-institute-for-international-economics/ | Directory-listed account; institutional backlink was not accessible in this review.
083-youtube,Public Affairs Centre (PAC),https://pacindia.org,YouTube,pacindiavideos,https://www.youtube.com/pacindiavideos,true,Verified — institutional link | Source: https://www.pacindia.org/
083-x,Public Affairs Centre (PAC),https://pacindia.org,X,pacindia,https://x.com/pacindia,true,Verified — institutional link | Source: https://www.pacindia.org/
083-linkedin,Public Affairs Centre (PAC),https://pacindia.org,LinkedIn,company/pacindia,https://www.linkedin.com/company/pacindia,true,Verified — institutional link | Source: https://www.pacindia.org/
083-instagram,Public Affairs Centre (PAC),https://pacindia.org,Instagram,pacindia,https://www.instagram.com/pacindia,true,Verified — institutional link | Source: https://www.pacindia.org/
084-youtube,RAND Corporation,https://www.rand.org,YouTube,channel/UCTnsIW_melVWGQC_dxQh45g,https://www.youtube.com/channel/UCTnsIW_melVWGQC_dxQh45g,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/rand-corporation/ | Directory-listed account; institutional backlink was not accessible in this review.
084-x,RAND Corporation,https://www.rand.org,X,RANDCorporation,https://x.com/RANDCorporation/,true,Verified — discovered on official website scan | Source: https://www.rand.org/ | Discovered from https://www.rand.org via fetch.
084-linkedin,RAND Corporation,https://www.rand.org,LinkedIn,company/rand-corporation,https://www.linkedin.com/company/rand-corporation,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/rand-corporation/ | Directory-listed account; institutional backlink was not accessible in this review.
084-instagram,RAND Corporation,https://www.rand.org,Instagram,randcorporation,https://www.instagram.com/randcorporation/,true,Verified — discovered on official website scan | Source: https://www.rand.org/ | Discovered from https://www.rand.org via fetch.
084-facebook,RAND Corporation,https://www.rand.org,Facebook,RANDCorporation,https://www.facebook.com/RANDCorporation,true,Verified — discovered on official website scan | Source: https://www.rand.org/ | Discovered from https://www.rand.org via fetch.
085-youtube,RIS,https://www.ris.org.in,YouTube,user/RISNewDelhi,https://www.youtube.com/user/RISNewDelhi,true,Verified — institutional link | Source: https://www.ris.org.in
085-x,RIS,https://www.ris.org.in,X,RIS_NewDelhi,https://x.com/RIS_NewDelhi,true,Verified — institutional link | Source: https://www.ris.org.in
085-linkedin,RIS,https://www.ris.org.in,LinkedIn,company/research-and-information-system-for-developing-countries,https://www.linkedin.com/company/research-and-information-system-for-developing-countries,true,Verified — institutional link | Source: https://www.ris.org.in
085-instagram,RIS,https://www.ris.org.in,Instagram,risdelhi,https://www.instagram.com/risdelhi,true,Verified — institutional link | Source: https://www.ris.org.in
085-facebook,RIS,https://www.ris.org.in,Facebook,RISIndia,https://www.facebook.com/RISIndia,true,Verified — institutional link | Source: https://www.ris.org.in
086-youtube,SAIIA (South African Institute of International Affairs),https://saiia.org.za,YouTube,saiiaclips,https://www.youtube.com/saiiaclips,true,Verified — institutional link | Source: https://saiia.org.za
086-x,SAIIA (South African Institute of International Affairs),https://saiia.org.za,X,SAIIA_info,https://x.com/SAIIA_info,true,Verified — institutional link | Source: https://saiia.org.za
086-linkedin,SAIIA (South African Institute of International Affairs),https://saiia.org.za,LinkedIn,company/1121142,https://www.linkedin.com/company/1121142,true,Verified — institutional link | Source: https://saiia.org.za
086-instagram,SAIIA (South African Institute of International Affairs),https://saiia.org.za,Instagram,saiia_org,https://www.instagram.com/saiia_org,true,Verified — institutional link | Source: https://saiia.org.za
086-facebook,SAIIA (South African Institute of International Affairs),https://saiia.org.za,Facebook,295535758902,https://www.facebook.com/pages/South-African-Institute-of-International-Affairs/295535758902,true,Verified — institutional link | Source: https://saiia.org.za
087-youtube,SIPRI (Stockholm International Peace Research Institute),https://www.sipri.org,YouTube,user/SIPRIorg,https://www.youtube.com/user/SIPRIorg,true,Verified — institutional link | Source: https://www.sipri.org
087-x,SIPRI (Stockholm International Peace Research Institute),https://www.sipri.org,X,SIPRIorg,https://x.com/SIPRIorg,true,Verified — institutional link | Source: https://www.sipri.org
087-linkedin,SIPRI (Stockholm International Peace Research Institute),https://www.sipri.org,LinkedIn,company/sipri,https://www.linkedin.com/company/sipri,true,Verified — institutional link | Source: https://www.sipri.org
087-instagram,SIPRI (Stockholm International Peace Research Institute),https://www.sipri.org,Instagram,sipriorg,https://www.instagram.com/sipriorg,true,Verified — institutional link | Source: https://www.sipri.org
087-facebook,SIPRI (Stockholm International Peace Research Institute),https://www.sipri.org,Facebook,sipri.org,https://www.facebook.com/sipri.org,true,Verified — institutional link | Source: https://www.sipri.org
088-youtube,Stimson Centre,https://www.stimson.org,YouTube,channel/UCMzl-NrhN_SuBYJho4UEx9Q,https://www.youtube.com/channel/UCMzl-NrhN_SuBYJho4UEx9Q,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/stimson-center/ | Directory-listed account; institutional backlink was not accessible in this review.
088-linkedin,Stimson Centre,https://www.stimson.org,LinkedIn,company/the-henry-l.-stimson-center,https://www.linkedin.com/company/the-henry-l.-stimson-center,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/stimson-center/ | Directory-listed account; institutional backlink was not accessible in this review.
089-youtube,SWP (German Institute for International and Security Affairs),https://www.swp-berlin.org/en,YouTube,@SWP-Berlin,https://www.youtube.com/@SWP-Berlin,true,Verified — institutional link | Source: https://www.swp-berlin.org/en
089-linkedin,SWP (German Institute for International and Security Affairs),https://www.swp-berlin.org/en,LinkedIn,company/swp-berlin,https://www.linkedin.com/company/swp-berlin,true,Verified — institutional link | Source: https://www.swp-berlin.org/en
090-youtube,Tax Foundation,https://taxfoundation.org,YouTube,user/TaxFoundation,https://www.youtube.com/user/TaxFoundation,true,Verified — institutional link | Source: https://taxfoundation.org
090-x,Tax Foundation,https://taxfoundation.org,X,taxfoundation,https://x.com/taxfoundation,true,Verified — institutional link | Source: https://taxfoundation.org
090-linkedin,Tax Foundation,https://taxfoundation.org,LinkedIn,company/tax-foundation,https://www.linkedin.com/company/tax-foundation,true,Verified — institutional link | Source: https://taxfoundation.org
090-instagram,Tax Foundation,https://taxfoundation.org,Instagram,tax.foundation,https://www.instagram.com/tax.foundation,true,Verified — institutional link | Source: https://taxfoundation.org
090-facebook,Tax Foundation,https://taxfoundation.org,Facebook,taxfoundation,https://www.facebook.com/taxfoundation,true,Verified — institutional link | Source: https://taxfoundation.org
091-youtube,The Energy and Resources Institute,https://www.teriin.org,YouTube,user/teri,https://www.youtube.com/user/teri,true,Verified — institutional link | Source: https://www.teriin.org
091-x,The Energy and Resources Institute,https://www.teriin.org,X,teriin,https://x.com/teriin,true,Verified — institutional link | Source: https://www.teriin.org
091-linkedin,The Energy and Resources Institute,https://www.teriin.org,LinkedIn,company/teriin,https://www.linkedin.com/company/teriin,true,Verified — institutional link | Source: https://www.teriin.org
091-instagram,The Energy and Resources Institute,https://www.teriin.org,Instagram,teriindia,https://www.instagram.com/teriindia,true,Verified — institutional link | Source: https://www.teriin.org
091-facebook,The Energy and Resources Institute,https://www.teriin.org,Facebook,TERIIN,https://www.facebook.com/TERIIN,true,Verified — institutional link | Source: https://www.teriin.org
092-youtube,The Takshashila Institution,https://takshashila.org.in,YouTube,c/TakshashilaInst,https://www.youtube.com/c/TakshashilaInst,true,Verified — institutional link | Source: https://takshashila.org.in
092-x,The Takshashila Institution,https://takshashila.org.in,X,TakshashilaInst,https://x.com/TakshashilaInst,true,Verified — institutional link | Source: https://takshashila.org.in
092-linkedin,The Takshashila Institution,https://takshashila.org.in,LinkedIn,school/the-takshashila-institution,https://www.linkedin.com/school/the-takshashila-institution,true,Verified — institutional link | Source: https://takshashila.org.in
092-instagram,The Takshashila Institution,https://takshashila.org.in,Instagram,takshashilainst,https://www.instagram.com/takshashilainst,true,Verified — institutional link | Source: https://takshashila.org.in
093-youtube,Urban Institute,https://www.urban.org,YouTube,channel/UCiODGs5uF-ZdoLTrRXlkv7g,https://www.youtube.com/channel/UCiODGs5uF-ZdoLTrRXlkv7g,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/urban-institute/ | Directory-listed account; institutional backlink was not accessible in this review.
093-linkedin,Urban Institute,https://www.urban.org,LinkedIn,company/the-urban-institute,https://www.linkedin.com/company/the-urban-institute,true,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/urban-institute/ | Directory-listed account; institutional backlink was not accessible in this review.
094-youtube,Washington Institute for Near East Policy,https://www.washingtoninstitute.org,YouTube,user/WashingtonInstitute,https://www.youtube.com/user/WashingtonInstitute,true,Verified — institutional link | Source: https://www.washingtoninstitute.org
094-x,Washington Institute for Near East Policy,https://www.washingtoninstitute.org,X,WashInstitute,https://x.com/WashInstitute,true,Verified — institutional link | Source: https://www.washingtoninstitute.org
094-linkedin,Washington Institute for Near East Policy,https://www.washingtoninstitute.org,LinkedIn,company/the-washington-institute-for-near-east-policy,https://www.linkedin.com/company/the-washington-institute-for-near-east-policy,true,Verified — institutional link | Source: https://www.washingtoninstitute.org
094-facebook,Washington Institute for Near East Policy,https://www.washingtoninstitute.org,Facebook,WashingtonInstitute,https://www.facebook.com/WashingtonInstitute,true,Verified — institutional link | Source: https://www.washingtoninstitute.org
