run_id,captured_date,name,website,youtube_count,youtube_raw,youtube_precision,youtube_status,youtube_source,x_count,x_raw,x_precision,x_status,x_source,linkedin_count,linkedin_raw,linkedin_precision,linkedin_status,linkedin_source,instagram_count,instagram_raw,instagram_precision,instagram_status,instagram_source,facebook_count,facebook_raw,facebook_precision,facebook_status,facebook_source,last_captured_at
2026-09-16_09-00-36-892,2026-09-16,RIS,https://www.ris.org.in,,,,,,14694,14694,exact_public,collected,https://x.com/RIS_NewDelhi,,,,,,,,,,,,,,,,2026-09-16T09:03:24.674Z
2026-09-16_09-25-17-709,2026-09-16,RIS,https://www.ris.org.in,1880,1.88K,rounded_public,collected,https://www.youtube.com/user/RISNewDelhi,14693,14693,exact_public,collected,https://x.com/RIS_NewDelhi,18844,"18,844",exact_public,collected,https://www.linkedin.com/company/research-and-information-system-for-developing-countries,739,739,exact_public,collected,https://www.instagram.com/risdelhi,6161,"6,161",exact_public,collected,https://www.facebook.com/RISIndia,2026-09-16T10:15:37.603Z
2026-09-16_11-23-18-360,2026-09-16,RIS,https://www.ris.org.in,,,,,,14694,14694,exact_public,collected,https://x.com/RIS_NewDelhi,,,,,,,,,,,,,,,,2026-09-16T11:25:55.131Z
2026-09-16_09-00-36-892,2026-09-16,SAIIA (South African Institute of International Affairs),https://saiia.org.za,,,,,,16208,16208,exact_public,collected,https://x.com/SAIIA_info,,,,,,,,,,,,,,,,2026-09-16T09:03:26.927Z
2026-09-16_09-25-17-709,2026-09-16,SAIIA (South African Institute of International Affairs),https://saiia.org.za,2300,2.3K,rounded_public,collected,https://www.youtube.com/saiiaclips,16208,16208,exact_public,collected,https://x.com/SAIIA_info,,,,count_not_found,https://www.linkedin.com/login/?session_redirect=%2Fcompany%2F1121142,4469,4469,exact_public,collected,https://www.instagram.com/saiia_org,12017,"12,017",exact_public,collected,https://www.facebook.com/saiia.info/,2026-09-16T10:16:32.673Z
2026-09-16_11-23-18-360,2026-09-16,SAIIA (South African Institute of International Affairs),https://saiia.org.za,,,,,,16209,16209,exact_public,collected,https://x.com/SAIIA_info,,,,,,,,,,,,,,,,2026-09-16T11:25:57.323Z
2026-09-16_09-00-36-892,2026-09-16,SIPRI (Stockholm International Peace Research Institute),https://www.sipri.org,,,,,,104300,104300,exact_public,collected,https://x.com/SIPRIorg,,,,,,,,,,,,,,,,2026-09-16T09:03:28.867Z
2026-09-16_09-25-17-709,2026-09-16,SIPRI (Stockholm International Peace Research Institute),https://www.sipri.org,9760,9.76K,rounded_public,collected,https://www.youtube.com/user/SIPRIorg,104300,104300,exact_public,collected,https://x.com/SIPRIorg,51971,"51,971",exact_public,collected,https://www.linkedin.com/company/sipri,3849,3849,exact_public,collected,https://www.instagram.com/sipriorg,30726,"30,726",exact_public,collected,https://www.facebook.com/sipri.org,2026-09-16T10:17:14.163Z
2026-09-16_11-23-18-360,2026-09-16,SIPRI (Stockholm International Peace Research Institute),https://www.sipri.org,,,,,,104299,104299,exact_public,collected,https://x.com/SIPRIorg,,,,,,,,,,,,,,,,2026-09-16T11:25:59.046Z
2026-09-16_09-25-17-709,2026-09-16,Stimson Centre,https://www.stimson.org,9620,9.62K,rounded_public,collected,https://www.youtube.com/channel/UCMzl-NrhN_SuBYJho4UEx9Q,,,,,,35739,"35,739",exact_public,collected,https://www.linkedin.com/company/the-henry-l.-stimson-center,,,,,,,,,,,2026-09-16T10:17:38.035Z
2026-09-16_09-25-17-709,2026-09-16,SWP (German Institute for International and Security Affairs),https://www.swp-berlin.org/en,547,547,exact_public,collected,https://www.youtube.com/@SWP-Berlin,,,,,,32416,"32,416",exact_public,collected,https://www.linkedin.com/company/swp-berlin,,,,,,,,,,,2026-09-16T10:17:50.327Z
2026-09-16_09-00-36-892,2026-09-16,Tax Foundation,https://taxfoundation.org,,,,,,69688,69688,exact_public,collected,https://x.com/taxfoundation,,,,,,,,,,,,,,,,2026-09-16T09:03:30.824Z
2026-09-16_09-25-17-709,2026-09-16,Tax Foundation,https://taxfoundation.org,10500,10.5K,rounded_public,collected,https://www.youtube.com/user/TaxFoundation,69661,69661,exact_public,collected,https://x.com/taxfoundation,45181,"45,181",exact_public,collected,https://www.linkedin.com/company/tax-foundation,5236,5236,exact_public,collected,https://www.instagram.com/tax.foundation,25816,"25,816",exact_public,collected,https://www.facebook.com/taxfoundation,2026-09-16T10:18:20.440Z
2026-09-16_11-23-18-360,2026-09-16,Tax Foundation,https://taxfoundation.org,,,,,,69661,69661,exact_public,collected,https://x.com/taxfoundation,,,,,,,,,,,,,,,,2026-09-16T11:26:00.946Z
2026-09-16_09-00-36-892,2026-09-16,The Energy and Resources Institute,https://www.teriin.org,,,,,,25463,25463,exact_public,collected,https://x.com/teriin,,,,,,,,,,,,,,,,2026-09-16T09:03:32.812Z
2026-09-16_09-25-17-709,2026-09-16,The Energy and Resources Institute,https://www.teriin.org,85400,85.4K,rounded_public,collected,https://www.youtube.com/user/teri,25464,25464,exact_public,collected,https://x.com/teriin,143154,"143,154",exact_public,collected,https://www.linkedin.com/company/teriin,7885,7885,exact_public,collected,https://www.instagram.com/teriindia,39614,"39,614",exact_public,collected,https://www.facebook.com/TERIIN,2026-09-16T10:19:04.462Z
2026-09-16_11-23-18-360,2026-09-16,The Energy and Resources Institute,https://www.teriin.org,,,,,,25464,25464,exact_public,collected,https://x.com/teriin,,,,,,,,,,,,,,,,2026-09-16T11:26:02.987Z
2026-09-16_09-00-36-892,2026-09-16,The Takshashila Institution,https://takshashila.org.in,,,,,,15900,15900,exact_public,collected,https://x.com/TakshashilaInst,,,,,,,,,,,,,,,,2026-09-16T09:03:34.804Z
2026-09-16_09-25-17-709,2026-09-16,The Takshashila Institution,https://takshashila.org.in,5450,5.45K,rounded_public,collected,https://www.youtube.com/c/TakshashilaInst,15899,15899,exact_public,collected,https://x.com/TakshashilaInst,,,,count_not_found,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQFHWMg_3FLyWQAAAaCpus24uZsEoVcklRjaC5J26QuZqYlc9Idn_BFsiNRrYPYIYk2H8R2c9AgS_lBqY2P-jLV8E_CwAHjYywgIVkeTRio4V6X3A4DB5tp1iG-OU4QcPelxF44=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fschool%2Fthe-takshashila-institution,5394,5394,exact_public,collected,https://www.instagram.com/takshashilainst,,,,,,2026-09-16T10:20:05.468Z
2026-09-16_11-23-18-360,2026-09-16,The Takshashila Institution,https://takshashila.org.in,,,,,,15902,15902,exact_public,collected,https://x.com/TakshashilaInst,,,,,,,,,,,,,,,,2026-09-16T11:26:05.160Z
2026-09-16_09-25-17-709,2026-09-16,Urban Institute,https://www.urban.org,5460,5.46K,rounded_public,collected,https://www.youtube.com/channel/UCiODGs5uF-ZdoLTrRXlkv7g,,,,,,124109,"124,109",exact_public,collected,https://www.linkedin.com/company/urban-institute,,,,,,,,,,,2026-09-16T10:20:30.343Z
2026-09-16_09-00-36-892,2026-09-16,Washington Institute for Near East Policy,https://www.washingtoninstitute.org,,,,,,74023,74023,exact_public,collected,https://x.com/WashInstitute,,,,,,,,,,,,,,,,2026-09-16T09:03:36.971Z
2026-09-16_09-25-17-709,2026-09-16,Washington Institute for Near East Policy,https://www.washingtoninstitute.org,,,,failed,https://www.youtube.com/user/WashingtonInstitute,74023,74023,exact_public,collected,https://x.com/WashInstitute,27103,"27,103",exact_public,collected,https://www.linkedin.com/company/the-washington-institute-for-near-east-policy,,,,,,38761,"38,761",exact_public,collected,https://www.facebook.com/WashingtonInstitute,2026-09-16T10:21:27.271Z
2026-09-16_11-23-18-360,2026-09-16,Washington Institute for Near East Policy,https://www.washingtoninstitute.org,,,,,,74022,74022,exact_public,collected,https://x.com/WashInstitute,,,,,,,,,,,,,,,,2026-09-16T11:26:07.253Z
2026-09-17_07-08-15-378,2026-09-17,ACET (African Center for Economic Transformation),https://acetforafrica.org,613,613,exact_public,collected,https://www.youtube.com/user/acetforafrica,18913,18913,exact_public,collected,https://x.com/acetforafrica,31753,"31,753",exact_public,collected,https://www.linkedin.com/company/acetforafrica,1796,1796,exact_public,collected,https://www.instagram.com/acetforafrica,29807,"29,807",exact_public,collected,https://www.facebook.com/acetforafrica,2026-09-17T07:09:05.821Z
2026-09-17_07-10-24-501,2026-09-17,ACET (African Center for Economic Transformation),https://acetforafrica.org,613,613,exact_public,collected,https://www.youtube.com/user/acetforafrica,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:10:24.505Z
2026-09-17_07-18-05-379,2026-09-17,ACET (African Center for Economic Transformation),https://acetforafrica.org,,,,,,,,,,,31753,"31,753",exact_public,collected,https://www.linkedin.com/company/acetforafrica,,,,,,,,,,,2026-09-17T07:18:05.382Z
2026-09-17_07-22-17-697,2026-09-17,ACET (African Center for Economic Transformation),https://acetforafrica.org,,,,,,,,,,,,,,,,,,,,,29807,"29,807",exact_public,collected,https://www.facebook.com/acetforafrica,2026-09-17T07:22:17.701Z
2026-09-17_07-31-47-888,2026-09-17,ACET (African Center for Economic Transformation),https://acetforafrica.org,,,,,,,,,,,,,,,,,,,count_not_found,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Facetforafrica&is_from_rle,,,,,,2026-09-17T07:31:47.891Z
2026-09-17_07-08-15-378,2026-09-17,Al Jazeera Centre for Studies,https://studies.aljazeera.net/en,44300,44.3K,rounded_public,collected,https://www.youtube.com/user/aljazeerasc,207362,207362,exact_public,collected,https://x.com/AJStudies,,,,,,36661,36661,exact_public,collected,https://www.instagram.com/ajstudies,172974,"172,974",exact_public,collected,https://www.facebook.com/ajstudies,2026-09-17T07:09:51.163Z
2026-09-17_07-10-24-501,2026-09-17,Al Jazeera Centre for Studies,https://studies.aljazeera.net/en,44300,44.3K,rounded_public,collected,https://www.youtube.com/user/aljazeerasc,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:10:30.353Z
2026-09-17_07-22-17-697,2026-09-17,Al Jazeera Centre for Studies,https://studies.aljazeera.net/en,,,,,,,,,,,,,,,,,,,,,172975,"172,975",exact_public,collected,https://www.facebook.com/ajstudies,2026-09-17T07:22:27.398Z
2026-09-17_07-31-47-888,2026-09-17,Al Jazeera Centre for Studies,https://studies.aljazeera.net/en,,,,,,,,,,,,,,,,,,,count_not_found,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fajstudies&is_from_rle,,,,,,2026-09-17T07:32:06.779Z
2026-09-17_07-08-15-378,2026-09-17,Al Jazeera Media Network,https://network.aljazeera.net/,,,,,,,,,,,298079,"298,079",exact_public,collected,https://www.linkedin.com/company/aljazeera,,,,,,,,,,,2026-09-17T07:09:36.709Z
2026-09-17_07-18-05-379,2026-09-17,Al Jazeera Media Network,https://network.aljazeera.net/,,,,,,,,,,,298079,"298,079",exact_public,collected,https://www.linkedin.com/company/aljazeera,,,,,,,,,,,2026-09-17T07:18:09.735Z
2026-09-17_07-08-15-378,2026-09-17,American Enterprise Institute,https://www.aei.org,223000,223K,rounded_public,collected,https://www.youtube.com/channel/UCt8lRYpzb-sSrKFb4DT2ECw,,,,,,56268,"56,268",exact_public,collected,https://www.linkedin.com/company/american-enterprise-institute,,,,,,,,,,,2026-09-17T07:10:17.460Z
2026-09-17_07-10-24-501,2026-09-17,American Enterprise Institute,https://www.aei.org,223000,223K,rounded_public,collected,https://www.youtube.com/channel/UCt8lRYpzb-sSrKFb4DT2ECw,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:10:35.563Z
2026-09-17_07-18-05-379,2026-09-17,American Enterprise Institute,https://www.aei.org,,,,,,,,,,,56268,"56,268",exact_public,collected,https://www.linkedin.com/company/american-enterprise-institute,,,,,,,,,,,2026-09-17T07:18:11.872Z
2026-09-17_07-08-15-378,2026-09-17,ASPI (Australian Strategic Policy Institute),https://www.aspi.org.au,9150,9.15K,rounded_public,collected,https://www.youtube.com/user/ASPICanberra,56529,56529,exact_public,collected,https://x.com/ASPI_org,64255,"64,255",exact_public,collected,https://www.linkedin.com/company/australian-strategic-policy-institute,1083,1083,exact_public,collected,https://www.instagram.com/aspi_org,28224,"28,224",exact_public,collected,https://www.facebook.com/ASPI.org,2026-09-17T07:10:46.262Z
2026-09-17_07-10-24-501,2026-09-17,ASPI (Australian Strategic Policy Institute),https://www.aspi.org.au,9150,9.15K,rounded_public,collected,https://www.youtube.com/user/ASPICanberra,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:10:40.892Z
2026-09-17_07-18-05-379,2026-09-17,ASPI (Australian Strategic Policy Institute),https://www.aspi.org.au,,,,,,,,,,,64255,"64,255",exact_public,collected,https://www.linkedin.com/company/australian-strategic-policy-institute,,,,,,,,,,,2026-09-17T07:18:14.076Z
2026-09-17_07-22-17-697,2026-09-17,ASPI (Australian Strategic Policy Institute),https://www.aspi.org.au,,,,,,,,,,,,,,,,,,,,,28224,"28,224",exact_public,collected,https://www.facebook.com/ASPI.org,2026-09-17T07:22:36.194Z
2026-09-17_07-31-47-888,2026-09-17,ASPI (Australian Strategic Policy Institute),https://www.aspi.org.au,,,,,,,,,,,,,,,,,,,count_not_found,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Faspi_org&is_from_rle,,,,,,2026-09-17T07:32:25.072Z
2026-09-17_07-08-15-378,2026-09-17,Association for Democratic Reforms,https://adrindia.org,9100,9.1K,rounded_public,collected,https://www.youtube.com/user/adrspeaks,27271,27271,exact_public,collected,https://x.com/adrspeaks,3779,"3,779",exact_public,collected,https://www.linkedin.com/company/association-for-democratic-reforms,2693,2693,exact_public,collected,https://www.instagram.com/adrspeaks,64702,"64,702",exact_public,collected,https://www.facebook.com/adr.new,2026-09-17T07:11:26.975Z
2026-09-17_07-10-24-501,2026-09-17,Association for Democratic Reforms,https://adrindia.org,9100,9.1K,rounded_public,collected,https://www.youtube.com/user/adrspeaks,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:10:46.329Z
2026-09-17_07-18-05-379,2026-09-17,Association for Democratic Reforms,https://adrindia.org,,,,,,,,,,,3779,"3,779",exact_public,collected,https://www.linkedin.com/company/association-for-democratic-reforms,,,,,,,,,,,2026-09-17T07:18:16.435Z
2026-09-17_07-22-17-697,2026-09-17,Association for Democratic Reforms,https://adrindia.org,,,,,,,,,,,,,,,,,,,,,64702,"64,702",exact_public,collected,https://www.facebook.com/adr.new,2026-09-17T07:22:44.524Z
2026-09-17_07-31-47-888,2026-09-17,Association for Democratic Reforms,https://adrindia.org,,,,,,,,,,,,,,,,,,,count_not_found,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fadrspeaks&is_from_rle,,,,,,2026-09-17T07:32:46.187Z
2026-09-17_07-08-15-378,2026-09-17,Atlantic Council,https://www.atlanticcouncil.org,126000,126K,rounded_public,collected,https://www.youtube.com/atlanticcouncil,225465,225465,exact_public,collected,https://x.com/atlanticcouncil,180044,"180,044",exact_public,collected,https://www.linkedin.com/company/atlantic-council,47748,47748,exact_public,collected,https://www.instagram.com/atlanticcouncil,66183,"66,183",exact_public,collected,https://www.facebook.com/AtlanticCouncil/,2026-09-17T07:12:12.639Z
2026-09-17_07-10-24-501,2026-09-17,Atlantic Council,https://www.atlanticcouncil.org,126000,126K,rounded_public,collected,https://www.youtube.com/atlanticcouncil,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:10:51.667Z
2026-09-17_07-18-05-379,2026-09-17,Atlantic Council,https://www.atlanticcouncil.org,,,,,,,,,,,180045,"180,045",exact_public,collected,https://www.linkedin.com/company/atlantic-council,,,,,,,,,,,2026-09-17T07:18:18.616Z
2026-09-17_07-22-17-697,2026-09-17,Atlantic Council,https://www.atlanticcouncil.org,,,,,,,,,,,,,,,,,,,,,66182,"66,182",exact_public,collected,https://www.facebook.com/AtlanticCouncil/,2026-09-17T07:22:53.237Z
2026-09-17_07-31-47-888,2026-09-17,Atlantic Council,https://www.atlanticcouncil.org,,,,,,,,,,,,,,,,,,,count_not_found,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fatlanticcouncil&is_from_rle,,,,,,2026-09-17T07:33:07.321Z
2026-09-17_07-08-15-378,2026-09-17,Atlantic Council Africa Center,https://www.atlanticcouncil.org/programs/africa-center/,,,,,,10734,10734,exact_public,collected,https://x.com/acafricacenter,2675,"2,675",exact_public,collected,https://www.linkedin.com/showcase/atlantic-council-africa-center,,,,,,,,,,,2026-09-17T07:09:22.497Z
2026-09-17_07-18-05-379,2026-09-17,Atlantic Council Africa Center,https://www.atlanticcouncil.org/programs/africa-center/,,,,,,,,,,,2675,"2,675",exact_public,collected,https://www.linkedin.com/showcase/atlantic-council-africa-center,,,,,,,,,,,2026-09-17T07:18:07.730Z
2026-09-17_07-08-15-378,2026-09-17,Belfer Center,https://www.belfercenter.org,37100,37.1K,rounded_public,collected,https://www.youtube.com/user/BelferCenter,,,,,,37943,"37,943",exact_public,collected,https://www.linkedin.com/company/belfercenter,6834,6834,exact_public,collected,https://www.instagram.com/belfercenter,,,,count_not_found,https://www.facebook.com/belfercenter,2026-09-17T07:12:54.052Z
2026-09-17_07-10-24-501,2026-09-17,Belfer Center,https://www.belfercenter.org,37100,37.1K,rounded_public,collected,https://www.youtube.com/user/BelferCenter,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:10:57.400Z
2026-09-17_07-18-05-379,2026-09-17,Belfer Center,https://www.belfercenter.org,,,,,,,,,,,37943,"37,943",exact_public,collected,https://www.linkedin.com/company/belfercenter,,,,,,,,,,,2026-09-17T07:18:20.810Z
2026-09-17_07-22-17-697,2026-09-17,Belfer Center,https://www.belfercenter.org,,,,,,,,,,,,,,,,,,,,,,,,count_not_found,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fbelfercenter,2026-09-17T07:23:01.609Z
2026-09-17_07-31-47-888,2026-09-17,Belfer Center,https://www.belfercenter.org,,,,,,,,,,,,,,,,,,,count_not_found,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fbelfercenter&is_from_rle,,,,,,2026-09-17T07:33:28.445Z
2026-09-17_07-08-15-378,2026-09-17,Bipartisan Policy Center,https://bipartisanpolicy.org,5810,5.81K,rounded_public,collected,https://www.youtube.com/channel/UCr1L-KDu5MZMPpmV-gr48fQ,34372,34372,exact_public,collected,https://x.com/BPC_Bipartisan,31144,"31,144",exact_public,collected,https://www.linkedin.com/company/bipartisan-policy-center,5671,5671,exact_public,collected,https://www.instagram.com/bpc_bipartisan,17818,"17,818",exact_public,collected,https://www.facebook.com/BipartisanPolicyCenter,2026-09-17T07:13:36.277Z
2026-09-17_07-10-24-501,2026-09-17,Bipartisan Policy Center,https://bipartisanpolicy.org,5810,5.81K,rounded_public,collected,https://www.youtube.com/channel/UCr1L-KDu5MZMPpmV-gr48fQ,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:11:02.935Z
2026-09-17_07-18-05-379,2026-09-17,Bipartisan Policy Center,https://bipartisanpolicy.org,,,,,,,,,,,31144,"31,144",exact_public,collected,https://www.linkedin.com/company/bipartisan-policy-center,,,,,,,,,,,2026-09-17T07:18:22.933Z
2026-09-17_07-22-17-697,2026-09-17,Bipartisan Policy Center,https://bipartisanpolicy.org,,,,,,,,,,,,,,,,,,,,,17818,"17,818",exact_public,collected,https://www.facebook.com/BipartisanPolicyCenter,2026-09-17T07:23:09.783Z
2026-09-17_07-31-47-888,2026-09-17,Bipartisan Policy Center,https://bipartisanpolicy.org,,,,,,,,,,,,,,,,,,,count_not_found,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fbpc_bipartisan&is_from_rle,,,,,,2026-09-17T07:33:46.374Z
2026-09-17_07-08-15-378,2026-09-17,Brookings,https://www.brookings.edu,172000,172K,rounded_public,collected,https://www.youtube.com/user/BrookingsInstitution,449340,449340,exact_public,collected,https://x.com/BrookingsInst,282445,"282,445",exact_public,collected,https://www.linkedin.com/company/the-brookings-institution,78434,78434,exact_public,collected,https://www.instagram.com/brookingsinst,404838,"404,838",exact_public,collected,https://www.facebook.com/brookings,2026-09-17T07:14:21.433Z
2026-09-17_07-10-24-501,2026-09-17,Brookings,https://www.brookings.edu,172000,172K,rounded_public,collected,https://www.youtube.com/user/BrookingsInstitution,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:11:08.088Z
2026-09-17_07-18-05-379,2026-09-17,Brookings,https://www.brookings.edu,,,,,,,,,,,282445,"282,445",exact_public,collected,https://www.linkedin.com/company/the-brookings-institution,,,,,,,,,,,2026-09-17T07:18:25.079Z
2026-09-17_07-22-17-697,2026-09-17,Brookings,https://www.brookings.edu,,,,,,,,,,,,,,,,,,,,,404841,"404,841",exact_public,collected,https://www.facebook.com/brookings,2026-09-17T07:23:18.903Z
2026-09-17_07-31-47-888,2026-09-17,Brookings,https://www.brookings.edu,,,,,,,,,,,,,,,,,,,count_not_found,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fbrookingsinst&is_from_rle,,,,,,2026-09-17T07:34:04.331Z
2026-09-17_07-08-15-378,2026-09-17,Bruegel,https://www.bruegel.org,5890,5.89K,rounded_public,collected,https://www.youtube.com/user/BruegelTV,,,,,,49693,"49,693",exact_public,collected,https://www.linkedin.com/company/bruegel,2313,2313,exact_public,collected,https://www.instagram.com/bruegel_thinktank,,,,,,2026-09-17T07:14:49.929Z
2026-09-17_07-10-24-501,2026-09-17,Bruegel,https://www.bruegel.org,5890,5.89K,rounded_public,collected,https://www.youtube.com/user/BruegelTV,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:11:13.090Z
2026-09-17_07-18-05-379,2026-09-17,Bruegel,https://www.bruegel.org,,,,,,,,,,,49693,"49,693",exact_public,collected,https://www.linkedin.com/company/bruegel,,,,,,,,,,,2026-09-17T07:18:27.639Z
2026-09-17_07-31-47-888,2026-09-17,Bruegel,https://www.bruegel.org,,,,,,,,,,,,,,,,,,,count_not_found,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fbruegel_thinktank&is_from_rle,,,,,,2026-09-17T07:34:22.425Z
2026-09-17_07-08-15-378,2026-09-17,Carnegie Endowment for International Peace,https://carnegieendowment.org,86000,86K,rounded_public,collected,https://www.youtube.com/CarnegieEndowment,263992,263992,exact_public,collected,https://x.com/CarnegieEndow,105771,"105,771",exact_public,collected,https://www.linkedin.com/company/carnegieendowment,32825,32825,exact_public,collected,https://www.instagram.com/carnegieendow,224963,"224,963",exact_public,collected,https://www.facebook.com/carnegieendowment,2026-09-17T07:15:30.556Z
2026-09-17_07-10-24-501,2026-09-17,Carnegie Endowment for International Peace,https://carnegieendowment.org,86000,86K,rounded_public,collected,https://www.youtube.com/CarnegieEndowment,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:11:18.190Z
2026-09-17_07-18-05-379,2026-09-17,Carnegie Endowment for International Peace,https://carnegieendowment.org,,,,,,,,,,,105771,"105,771",exact_public,collected,https://www.linkedin.com/company/carnegieendowment,,,,,,,,,,,2026-09-17T07:18:29.760Z
2026-09-17_07-22-17-697,2026-09-17,Carnegie Endowment for International Peace,https://carnegieendowment.org,,,,,,,,,,,,,,,,,,,,,224963,"224,963",exact_public,collected,https://www.facebook.com/carnegieendowment,2026-09-17T07:23:27.446Z
2026-09-17_07-31-47-888,2026-09-17,Carnegie Endowment for International Peace,https://carnegieendowment.org,,,,,,,,,,,,,,,,,,,count_not_found,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fcarnegieendow&is_from_rle,,,,,,2026-09-17T07:34:40.201Z
2026-09-17_07-08-15-378,2026-09-17,Cato Institute,https://www.cato.org,107000,107K,rounded_public,collected,https://www.youtube.com/channel/UCyl7zwI6giPG6zC3uC8GGVg,,,,,,68308,"68,308",exact_public,collected,https://www.linkedin.com/company/cato-institute,,,,,,,,,,,2026-09-17T07:15:56.683Z
2026-09-17_07-10-24-501,2026-09-17,Cato Institute,https://www.cato.org,107000,107K,rounded_public,collected,https://www.youtube.com/channel/UCyl7zwI6giPG6zC3uC8GGVg,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:11:23.679Z
2026-09-17_07-18-05-379,2026-09-17,Cato Institute,https://www.cato.org,,,,,,,,,,,68308,"68,308",exact_public,collected,https://www.linkedin.com/company/cato-institute,,,,,,,,,,,2026-09-17T07:18:31.798Z
2026-09-17_07-08-15-378,2026-09-17,Center for a New American Security,https://www.cnas.org,12300,12.3K,rounded_public,collected,https://www.youtube.com/user/CNASdc,64446,64446,exact_public,collected,https://x.com/cnasdc,34992,"34,992",exact_public,collected,https://www.linkedin.com/company/center-for-a-new-american-security,2191,2191,exact_public,collected,https://www.instagram.com/cnasdc,14354,"14,354",exact_public,collected,https://www.facebook.com/CNASdc,2026-09-17T07:16:25.838Z
2026-09-17_07-10-24-501,2026-09-17,Center for a New American Security,https://www.cnas.org,12300,12.3K,rounded_public,collected,https://www.youtube.com/user/CNASdc,,,,,,,,,,,,,,,,,,,,,2026-09-17T07:11:29.831Z
2026-09-17_07-18-05-379,2026-09-17,Center for a New American Security,https://www.cnas.org,,,,,,,,,,,34992,"34,992",exact_public,collected,https://www.linkedin.com/company/center-for-a-new-american-security,,,,,,,,,,,2026-09-17T07:18:33.836Z
2026-09-17_07-22-17-697,2026-09-17,Center for a New American Security,https://www.cnas.org,,,,,,,,,,,,,,,,,,,,,,,,count_not_found,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FCNASdc,2026-09-17T07:23:36.299Z
2026-09-17_07-31-47-888,2026-09-17,Center for a New American Security,https://www.cnas.org,,,,,,,,,,,,,,,,,,,count_not_found,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2Fcnasdc&is_from_rle,,,,,,2026-09-17T07:34:58.375Z
2026-09-17_07-08-15-378,2026-09-17,Centre for Air Power Studies,https://capsindia.org,,,,,,9190,9190,exact_public,collected,https://x.com/caps_india,,,,count_not_found,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQHWddVMvZRYLQAAAaCuOZ8Y5w_sLYqggR-gcu7mI779A8HvXplMcuvhhdHS3I6LK-N28k-RDmY1ndYYXlc_wv1Oekb9kwX-lSBSw4plSKV_Sa8v-HMlRxLxEtv-C7AlYLFGQjA=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fcentre-for-air-power-studies-caps-4216ab82,,,,,,,,,,,2026-09-17T07:16:42.278Z
2026-09-17_07-18-05-379,2026-09-17,Centre for Air Power Studies,https://capsindia.org,,,,,,,,,,,,,,count_not_found,https://www.linkedin.com/authwall?trk=gf&trkInfo=AQFYJHiSq9UT5wAAAaCuO0jgnPFgtSp1xr90q7q-v7YPKSjNsKUYz2lW489tFgcuxVyRHwzncmuO5u7eaSyAbmIE__1lMHS9l2vJCjBPnP5Vcwxu019WFauTCUCRsIwLe7KSwos=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fcentre-for-air-power-studies-caps-4216ab82,,,,,,,,,,,2026-09-17T07:18:36.042Z
2026-09-17_07-08-15-378,2026-09-17,Centre for Budget and Governance Accountability,https://www.cbgaindia.org,369,369,exact_public,collected,https://www.youtube.com/channel/UCIve0XhNPeY5on7UPjQeRtg,1736,1736,exact_public,collected,https://x.com/CBGAIndia,3072,"3,072",exact_public,collected,https://www.linkedin.com/company/cbgaindia,,,,,,2036,"2,036",exact_public,collected,https://www.facebook.com/CBGAIndia,2026-09-17T07:17:23.370Z
