run_id,id,name,website,platform,handle,profile_url,metric_label,count,raw_display_text,count_precision,status,error,source_url,captured_at,fetch_method,notes
2026-09-16_09-25-17-709,035-x,"Council on Energy, Environment and Water",https://www.ceew.in,X,CEEWIndia,https://x.com/CEEWIndia,Followers,18140,18140,exact_public,collected,,https://x.com/CEEWIndia,2026-09-16T09:46:02.601Z,static,Verified — discovered on official website scan | Source: https://www.ceew.in/ | Discovered from https://www.ceew.in via playwright.
2026-09-16_09-25-17-709,035-linkedin,"Council on Energy, Environment and Water",https://www.ceew.in,LinkedIn,company/council-on-energy-environment-and-water,https://www.linkedin.com/company/council-on-energy-environment-and-water,Followers,156386,"156,386",exact_public,collected,,https://www.linkedin.com/company/council-on-energy-environment-and-water,2026-09-16T09:46:04.452Z,static,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/council-on-energy-environment-and-water-ceew/ | Directory-listed account; institutional backlink was not accessible in this review.
2026-09-16_09-25-17-709,035-instagram,"Council on Energy, Environment and Water",https://www.ceew.in,Instagram,ceewindia,https://www.instagram.com/ceewindia/,Followers,9349,9349,exact_public,collected,,https://www.instagram.com/ceewindia/,2026-09-16T09:46:06.109Z,playwright,Verified — discovered on official website scan | Source: https://www.ceew.in/ | Discovered from https://www.ceew.in via playwright.
2026-09-16_09-25-17-709,035-facebook,"Council on Energy, Environment and Water",https://www.ceew.in,Facebook,CEEWIndia,https://www.facebook.com/CEEWIndia/,Followers,4364,"4,364",exact_public,collected,,https://www.facebook.com/CEEWIndia/,2026-09-16T09:46:18.495Z,playwright,Verified — discovered on official website scan | Source: https://www.ceew.in/ | Discovered from https://www.ceew.in via playwright.
2026-09-16_09-25-17-709,036-youtube,CSIS (Center for Strategic and International Studies),https://www.csis.org,YouTube,user/csisdc,https://www.youtube.com/user/csisdc,Subscribers,405000,405K,rounded_public,collected,,https://www.youtube.com/user/csisdc,2026-09-16T09:46:31.235Z,playwright,Verified — institutional link | Source: https://www.csis.org
2026-09-16_09-25-17-709,036-x,CSIS (Center for Strategic and International Studies),https://www.csis.org,X,csis,https://x.com/csis,Followers,437889,437889,exact_public,collected,,https://x.com/csis,2026-09-16T09:46:43.373Z,static,Verified — institutional link | Source: https://www.csis.org
2026-09-16_09-25-17-709,036-linkedin,CSIS (Center for Strategic and International Studies),https://www.csis.org,LinkedIn,company/csis,https://www.linkedin.com/company/csis,Followers,394528,"394,528",exact_public,collected,,https://www.linkedin.com/company/csis,2026-09-16T09:46:45.889Z,static,Verified — institutional link | Source: https://www.csis.org
2026-09-16_09-25-17-709,036-instagram,CSIS (Center for Strategic and International Studies),https://www.csis.org,Instagram,csis,https://www.instagram.com/csis,Followers,147728,147728,exact_public,collected,,https://www.instagram.com/csis,2026-09-16T09:46:47.226Z,playwright,Verified — institutional link | Source: https://www.csis.org
2026-09-16_09-25-17-709,036-facebook,CSIS (Center for Strategic and International Studies),https://www.csis.org,Facebook,CSIS.org,https://www.facebook.com/CSIS.org,Followers,551827,"551,827",exact_public,collected,,https://www.facebook.com/CSIS.org,2026-09-16T09:46:59.382Z,playwright,Verified — institutional link | Source: https://www.csis.org
2026-09-16_09-25-17-709,037-youtube,CUTS International,https://cuts-international.org,YouTube,channel/UCMAhUM4KWSlLdT45TnuXSXg,https://www.youtube.com/channel/UCMAhUM4KWSlLdT45TnuXSXg,Subscribers,1110,1.11K,rounded_public,collected,,https://www.youtube.com/channel/UCMAhUM4KWSlLdT45TnuXSXg,2026-09-16T09:47:11.663Z,playwright,Verified — institutional link | Source: https://cuts-international.org
2026-09-16_09-25-17-709,037-x,CUTS International,https://cuts-international.org,X,CUTS_Inter,https://x.com/CUTS_Inter,Followers,154,154,exact_public,collected,,https://x.com/CUTS_Inter,2026-09-16T09:47:22.457Z,static,Verified — institutional link | Source: https://cuts-international.org
2026-09-16_09-25-17-709,037-linkedin,CUTS International,https://cuts-international.org,LinkedIn,company/cuts-international,https://www.linkedin.com/company/cuts-international,Followers,7445,"7,445",exact_public,collected,,https://www.linkedin.com/company/cuts-international,2026-09-16T09:47:24.512Z,static,Verified — institutional link | Source: https://cuts-international.org
2026-09-16_09-25-17-709,037-instagram,CUTS International,https://cuts-international.org,Instagram,cutsint,https://www.instagram.com/cutsint,Followers,167,167,exact_public,collected,,https://www.instagram.com/cutsint,2026-09-16T09:47:26.324Z,playwright,Verified — institutional link | Source: https://cuts-international.org
2026-09-16_09-25-17-709,037-facebook,CUTS International,https://cuts-international.org,Facebook,cutsjaipur,https://www.facebook.com/cutsjaipur,Followers,1427,"1,427",exact_public,collected,,https://www.facebook.com/cutsjaipur,2026-09-16T09:47:38.510Z,playwright,Verified — institutional link | Source: https://cuts-international.org
2026-09-16_09-25-17-709,038-youtube,Delhi Policy Group,https://www.delhipolicygroup.org,YouTube,@dpg_org,https://www.youtube.com/@dpg_org,Subscribers,211,211,exact_public,collected,,https://www.youtube.com/@dpg_org,2026-09-16T09:47:51.400Z,playwright,Verified — institutional link | Source: https://www.delhipolicygroup.org
2026-09-16_09-25-17-709,038-x,Delhi Policy Group,https://www.delhipolicygroup.org,X,DPG_ORG,https://x.com/DPG_ORG,Followers,5312,5312,exact_public,collected,,https://x.com/DPG_ORG,2026-09-16T09:48:02.357Z,static,Verified — institutional link | Source: https://www.delhipolicygroup.org
2026-09-16_09-25-17-709,038-linkedin,Delhi Policy Group,https://www.delhipolicygroup.org,LinkedIn,company/delhi-policy-group,https://www.linkedin.com/company/delhi-policy-group,Followers,3390,"3,390",exact_public,collected,,https://www.linkedin.com/company/delhi-policy-group,2026-09-16T09:48:04.499Z,playwright,Verified — institutional link | Source: https://www.delhipolicygroup.org
2026-09-16_09-25-17-709,038-instagram,Delhi Policy Group,https://www.delhipolicygroup.org,Instagram,dpg_org,https://www.instagram.com/dpg_org,Followers,851,851,exact_public,collected,,https://www.instagram.com/dpg_org,2026-09-16T09:48:33.938Z,playwright,Verified — institutional link | Source: https://www.delhipolicygroup.org
2026-09-16_09-25-17-709,038-facebook,Delhi Policy Group,https://www.delhipolicygroup.org,Facebook,DelhiPolicyGroup,https://www.facebook.com/DelhiPolicyGroup,Followers,5790,"5,790",exact_public,collected,,https://www.facebook.com/DelhiPolicyGroup,2026-09-16T09:48:46.111Z,playwright,Verified — institutional link | Source: https://www.delhipolicygroup.org
2026-09-16_09-25-17-709,039-youtube,Development Alternatives,https://www.devalt.org,YouTube,user/DevaltDelhi,https://www.youtube.com/user/DevaltDelhi,Subscribers,10400,10.4K,rounded_public,collected,,https://www.youtube.com/user/DevaltDelhi,2026-09-16T09:48:59.163Z,playwright,Verified — institutional link | Source: https://devalt.org/
2026-09-16_09-25-17-709,039-x,Development Alternatives,https://www.devalt.org,X,DAperspectives,https://x.com/DAperspectives,Followers,1477,1477,exact_public,collected,,https://x.com/DAperspectives,2026-09-16T09:49:10.500Z,static,Verified — institutional link | Source: https://devalt.org/
2026-09-16_09-25-17-709,039-linkedin,Development Alternatives,https://www.devalt.org,LinkedIn,company/development-alternatives,https://www.linkedin.com/company/development-alternatives,Followers,33073,"33,073",exact_public,collected,,https://www.linkedin.com/company/development-alternatives,2026-09-16T09:49:12.996Z,static,Verified — institutional link | Source: https://devalt.org/
2026-09-16_09-25-17-709,039-instagram,Development Alternatives,https://www.devalt.org,Instagram,developmentalternatives,https://www.instagram.com/developmentalternatives,Followers,2591,2591,exact_public,collected,,https://www.instagram.com/developmentalternatives,2026-09-16T09:49:14.723Z,playwright,Verified — institutional link | Source: https://devalt.org/
2026-09-16_09-25-17-709,039-facebook,Development Alternatives,https://www.devalt.org,Facebook,DevaltOfficial,https://www.facebook.com/DevaltOfficial,Followers,11350,"11,350",exact_public,collected,,https://www.facebook.com/DevaltOfficial,2026-09-16T09:49:27.606Z,playwright,Verified — institutional link | Source: https://devalt.org/
2026-09-16_09-25-17-709,040-youtube,DIIS (Danish Institute for International Studies),https://www.diis.dk/en,YouTube,@DIISpublish,https://www.youtube.com/@DIISpublish,Subscribers,1920,1.92K,rounded_public,collected,,https://www.youtube.com/@DIISpublish,2026-09-16T09:49:40.667Z,playwright,Verified — institutional link | Source: https://www.diis.dk/en
2026-09-16_09-25-17-709,040-linkedin,DIIS (Danish Institute for International Studies),https://www.diis.dk/en,LinkedIn,company/danish-institute-for-international-studies,https://www.linkedin.com/company/danish-institute-for-international-studies,Followers,24089,"24,089",exact_public,collected,,https://www.linkedin.com/company/danish-institute-for-international-studies,2026-09-16T09:49:51.995Z,static,Verified — institutional link | Source: https://www.diis.dk/en
2026-09-16_09-25-17-709,041-linkedin,East Asia Institute,https://www.eai.or.kr/main/english/,LinkedIn,company/east-asia-institute,https://www.linkedin.com/company/east-asia-institute,Followers,1538,"1,538",exact_public,collected,,https://www.linkedin.com/company/east-asia-institute,2026-09-16T09:49:53.382Z,static,Corroborated — LinkedIn organization page | Source: https://www.linkedin.com/company/east-asia-institute | LinkedIn page website matches eai.or.kr.
2026-09-16_09-25-17-709,042-youtube,ECFR,https://ecfr.eu,YouTube,c/ECFRTV,https://www.youtube.com/c/ECFRTV,Subscribers,5180,5.18K,rounded_public,collected,,https://www.youtube.com/c/ECFRTV,2026-09-16T09:49:54.543Z,playwright,Verified — institutional link | Source: https://ecfr.eu
2026-09-16_09-25-17-709,042-x,ECFR,https://ecfr.eu,X,ecfr,https://x.com/ecfr,Followers,107111,107111,exact_public,collected,,https://x.com/ecfr,2026-09-16T09:50:05.431Z,static,Verified — institutional link | Source: https://ecfr.eu
2026-09-16_09-25-17-709,042-linkedin,ECFR,https://ecfr.eu,LinkedIn,company/european-council-on-foreign-relations,https://www.linkedin.com/company/european-council-on-foreign-relations,Followers,168709,"168,709",exact_public,collected,,https://www.linkedin.com/company/european-council-on-foreign-relations,2026-09-16T09:50:07.746Z,static,Verified — institutional link | Source: https://ecfr.eu
2026-09-16_09-25-17-709,042-instagram,ECFR,https://ecfr.eu,Instagram,ecfr.eu,https://www.instagram.com/ecfr.eu,Followers,4234,4234,exact_public,collected,,https://www.instagram.com/ecfr.eu,2026-09-16T09:50:09.175Z,playwright,Verified — institutional link | Source: https://ecfr.eu
2026-09-16_09-25-17-709,043-youtube,Foreign Policy Research Institute,https://www.fpri.org,YouTube,channel/UCYB1ercr0h50goIy2yEMvIA,https://www.youtube.com/channel/UCYB1ercr0h50goIy2yEMvIA,Subscribers,46500,46.5K,rounded_public,collected,,https://www.youtube.com/channel/UCYB1ercr0h50goIy2yEMvIA,2026-09-16T09:50:21.452Z,playwright,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/foreign-policy-research-institute/ | Directory-listed account; institutional backlink was not accessible in this review.
2026-09-16_09-25-17-709,043-x,Foreign Policy Research Institute,https://www.fpri.org,X,fpri,https://x.com/fpri/,Followers,33969,33969,exact_public,collected,,https://x.com/fpri,2026-09-16T09:50:32.603Z,static,Verified — discovered on official website scan | Source: https://www.fpri.org/ | Discovered from https://www.fpri.org via fetch.
2026-09-16_09-25-17-709,043-linkedin,Foreign Policy Research Institute,https://www.fpri.org,LinkedIn,company/foreign-policy-research-institute,https://www.linkedin.com/company/foreign-policy-research-institute,Followers,61795,"61,795",exact_public,collected,,https://www.linkedin.com/company/foreign-policy-research-institute,2026-09-16T09:50:35.778Z,static,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/foreign-policy-research-institute/ | Directory-listed account; institutional backlink was not accessible in this review.
2026-09-16_09-25-17-709,043-facebook,Foreign Policy Research Institute,https://www.fpri.org,Facebook,FPRInews,https://www.facebook.com/FPRInews/,Followers,225501,"225,501",exact_public,collected,,https://www.facebook.com/FPRInews/,2026-09-16T09:50:37.268Z,playwright,Verified — discovered on official website scan | Source: https://www.fpri.org/ | Discovered from https://www.fpri.org via fetch.
2026-09-16_09-25-17-709,044-youtube,Foundation for Defense of Democracies,https://www.fdd.org,YouTube,c/FoundationforDefenseofDemocracies-FDD,https://www.youtube.com/c/FoundationforDefenseofDemocracies-FDD,Subscribers,51900,51.9K,rounded_public,collected,,https://www.youtube.com/c/FoundationforDefenseofDemocracies-FDD,2026-09-16T09:50:50.220Z,playwright,Verified — institutional link | Source: https://www.fdd.org
2026-09-16_09-25-17-709,044-x,Foundation for Defense of Democracies,https://www.fdd.org,X,fdd,https://x.com/fdd,Followers,95199,95199,exact_public,collected,,https://x.com/fdd,2026-09-16T09:51:01.315Z,static,Verified — institutional link | Source: https://www.fdd.org
2026-09-16_09-25-17-709,044-linkedin,Foundation for Defense of Democracies,https://www.fdd.org,LinkedIn,company/foundation-for-defense-of-democracies,https://www.linkedin.com/company/foundation-for-defense-of-democracies,Followers,18402,"18,402",exact_public,collected,,https://www.linkedin.com/company/foundation-for-defense-of-democracies,2026-09-16T09:51:04.166Z,static,Verified — institutional link | Source: https://www.fdd.org
2026-09-16_09-25-17-709,044-instagram,Foundation for Defense of Democracies,https://www.fdd.org,Instagram,fdd_org,https://www.instagram.com/fdd_org,Followers,11174,11174,exact_public,collected,,https://www.instagram.com/fdd_org,2026-09-16T09:51:05.924Z,playwright,Verified — institutional link | Source: https://www.fdd.org
2026-09-16_09-25-17-709,044-facebook,Foundation for Defense of Democracies,https://www.fdd.org,Facebook,followFDD,https://www.facebook.com/followFDD,Followers,21674,"21,674",exact_public,collected,,https://www.facebook.com/followFDD,2026-09-16T09:51:18.468Z,playwright,Verified — institutional link | Source: https://www.fdd.org
2026-09-16_09-25-17-709,045-youtube,Gateway House: Indian Council on Global Relations,https://www.gatewayhouse.in,YouTube,channel/UCRIjNjS_T48odMrxTylxIxg,https://www.youtube.com/channel/UCRIjNjS_T48odMrxTylxIxg,Subscribers,5130,5.13K,rounded_public,collected,,https://www.youtube.com/channel/UCRIjNjS_T48odMrxTylxIxg,2026-09-16T09:51:31.047Z,playwright,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/%E0%A4%97%E0%A5%87%E0%A4%9F%E0%A4%B5%E0%A5%87-%E0%A4%B9%E0%A4%BE%E0%A4%89%E0%A4%B8%E0%A5%A4-%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF-%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%87%E0%A4%B6/ | Directory-listed account; institutional backlink was not accessible in this review.
2026-09-16_09-25-17-709,045-x,Gateway House: Indian Council on Global Relations,https://www.gatewayhouse.in,X,gatewayhouseind,http://x.com/gatewayhouseind,Followers,10222,10222,exact_public,collected,,https://x.com/gatewayhouseind,2026-09-16T09:51:43.742Z,static,Verified — discovered on official website scan | Source: https://www.gatewayhouse.in/ | Discovered from https://www.gatewayhouse.in via playwright.
2026-09-16_09-25-17-709,045-linkedin,Gateway House: Indian Council on Global Relations,https://www.gatewayhouse.in,LinkedIn,company/gateway-house-indian-council-of-global-relations,https://www.linkedin.com/company/gateway-house-indian-council-of-global-relations,Followers,16768,"16,768",exact_public,collected,,https://www.linkedin.com/company/gateway-house-indian-council-of-global-relations,2026-09-16T09:51:45.685Z,static,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/%E0%A4%97%E0%A5%87%E0%A4%9F%E0%A4%B5%E0%A5%87-%E0%A4%B9%E0%A4%BE%E0%A4%89%E0%A4%B8%E0%A5%A4-%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF-%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%87%E0%A4%B6/ | Directory-listed account; institutional backlink was not accessible in this review.
2026-09-16_09-25-17-709,045-instagram,Gateway House: Indian Council on Global Relations,https://www.gatewayhouse.in,Instagram,gatewayhouse.in,https://www.instagram.com/gatewayhouse.in/,Followers,1423,1423,exact_public,collected,,https://www.instagram.com/gatewayhouse.in/,2026-09-16T09:51:47.529Z,playwright,Verified — discovered on official website scan | Source: https://www.gatewayhouse.in/ | Discovered from https://www.gatewayhouse.in via playwright.
2026-09-16_09-25-17-709,046-youtube,Heritage Foundation,https://www.heritage.org,YouTube,user/HeritageFoundation,https://www.youtube.com/user/HeritageFoundation,Subscribers,461000,461K,rounded_public,collected,,https://www.youtube.com/user/HeritageFoundation,2026-09-16T09:51:59.754Z,playwright,Verified — institutional link | Source: https://www.heritage.org
2026-09-16_09-25-17-709,046-x,Heritage Foundation,https://www.heritage.org,X,heritage,https://x.com/heritage,Followers,769378,769378,exact_public,collected,,https://x.com/heritage,2026-09-16T09:52:11.110Z,static,Verified — institutional link | Source: https://www.heritage.org
2026-09-16_09-25-17-709,046-linkedin,Heritage Foundation,https://www.heritage.org,LinkedIn,company/the-heritage-foundation,https://www.linkedin.com/company/the-heritage-foundation,Followers,114697,"114,697",exact_public,collected,,https://www.linkedin.com/company/the-heritage-foundation,2026-09-16T09:52:13.599Z,static,Verified — institutional link | Source: https://www.heritage.org
2026-09-16_09-25-17-709,046-instagram,Heritage Foundation,https://www.heritage.org,Instagram,heritagefoundation,https://www.instagram.com/heritagefoundation,Followers,345382,345382,exact_public,collected,,https://www.instagram.com/heritagefoundation,2026-09-16T09:52:15.324Z,playwright,Verified — institutional link | Source: https://www.heritage.org
2026-09-16_09-25-17-709,046-facebook,Heritage Foundation,https://www.heritage.org,Facebook,heritagefoundation,https://www.facebook.com/heritagefoundation,Followers,2063919,"2,063,919",exact_public,collected,,https://www.facebook.com/heritagefoundation,2026-09-16T09:52:27.419Z,playwright,Verified — institutional link | Source: https://www.heritage.org
2026-09-16_09-25-17-709,047-youtube,Hoover Institution,https://www.hoover.org,YouTube,user/HooverInstitution,https://www.youtube.com/user/HooverInstitution,Subscribers,1210000,1.21M,rounded_public,collected,,https://www.youtube.com/user/HooverInstitution,2026-09-16T09:52:40.136Z,playwright,Verified — institutional link | Source: https://www.hoover.org
2026-09-16_09-25-17-709,047-x,Hoover Institution,https://www.hoover.org,X,HooverInst,https://x.com/HooverInst,,,,,failed,fetch failed,,2026-09-16T09:52:51.985Z,playwright,Verified — institutional link | Source: https://www.hoover.org
2026-09-16_09-25-17-709,047-linkedin,Hoover Institution,https://www.hoover.org,LinkedIn,company/hoover-institution-at-stanford-university,https://www.linkedin.com/company/hoover-institution-at-stanford-university,Followers,51572,"51,572",exact_public,collected,,https://www.linkedin.com/company/hoover-institution-at-stanford-university,2026-09-16T09:52:59.044Z,playwright,Verified — institutional link | Source: https://www.hoover.org
2026-09-16_09-25-17-709,047-instagram,Hoover Institution,https://www.hoover.org,Instagram,hooverinstitution,https://www.instagram.com/hooverinstitution,Followers,104069,104069,exact_public,collected,,https://www.instagram.com/hooverinstitution,2026-09-16T09:53:31.382Z,playwright,Verified — institutional link | Source: https://www.hoover.org
2026-09-16_09-25-17-709,047-facebook,Hoover Institution,https://www.hoover.org,Facebook,HooverInstStanford,https://www.facebook.com/HooverInstStanford,Followers,549038,"549,038",exact_public,collected,,https://www.facebook.com/HooverInstStanford,2026-09-16T09:53:43.754Z,playwright,Verified — institutional link | Source: https://www.hoover.org
2026-09-16_09-25-17-709,048-youtube,Hudson Institute,https://www.hudson.org,YouTube,user/hudsoninstitute,https://www.youtube.com/user/hudsoninstitute,Subscribers,136000,136K,rounded_public,collected,,https://www.youtube.com/user/hudsoninstitute,2026-09-16T09:53:57.641Z,playwright,Verified — institutional link | Source: https://www.hudson.org
2026-09-16_09-25-17-709,048-x,Hudson Institute,https://www.hudson.org,X,hudsoninstitute,https://x.com/hudsoninstitute,Followers,127126,127126,exact_public,collected,,https://x.com/hudsoninstitute,2026-09-16T09:54:08.896Z,static,Verified — institutional link | Source: https://www.hudson.org
2026-09-16_09-25-17-709,048-linkedin,Hudson Institute,https://www.hudson.org,LinkedIn,company/hudson-institute,https://www.linkedin.com/company/hudson-institute,Followers,31195,"31,195",exact_public,collected,,https://www.linkedin.com/company/hudson-institute,2026-09-16T09:54:11.229Z,static,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/hudson-institute/ | Directory-listed account; institutional backlink was not accessible in this review.
2026-09-16_09-25-17-709,048-instagram,Hudson Institute,https://www.hudson.org,Instagram,hudsoninstitute,https://www.instagram.com/hudsoninstitute,Followers,13933,13933,exact_public,collected,,https://www.instagram.com/hudsoninstitute,2026-09-16T09:54:12.707Z,playwright,Verified — institutional link | Source: https://www.hudson.org
2026-09-16_09-25-17-709,048-facebook,Hudson Institute,https://www.hudson.org,Facebook,HudsonInstitute,https://www.facebook.com/HudsonInstitute,Followers,22300,"22,300",exact_public,collected,,https://www.facebook.com/HudsonInstitute,2026-09-16T09:54:25.059Z,playwright,Verified — institutional link | Source: https://www.hudson.org
2026-09-16_09-25-17-709,049-youtube,IAI (Istituto Affari Internazionali),https://www.iai.it/en,YouTube,user/IAIChannel,https://www.youtube.com/user/IAIChannel,Subscribers,2490,2.49K,rounded_public,collected,,https://www.youtube.com/user/IAIChannel,2026-09-16T09:54:37.675Z,playwright,Verified — institutional link | Source: https://www.iai.it/en
2026-09-16_09-25-17-709,049-x,IAI (Istituto Affari Internazionali),https://www.iai.it/en,X,IAIonline,https://x.com/IAIonline,Followers,30135,30135,exact_public,collected,,https://x.com/IAIonline,2026-09-16T09:54:49.051Z,static,Verified — institutional link | Source: https://www.iai.it/en
2026-09-16_09-25-17-709,049-linkedin,IAI (Istituto Affari Internazionali),https://www.iai.it/en,LinkedIn,company/istituto-affari-internazionali,https://www.linkedin.com/company/istituto-affari-internazionali,Followers,73851,"73,851",exact_public,collected,,https://www.linkedin.com/company/istituto-affari-internazionali,2026-09-16T09:54:50.959Z,static,Verified — institutional link | Source: https://www.iai.it/en
2026-09-16_09-25-17-709,049-instagram,IAI (Istituto Affari Internazionali),https://www.iai.it/en,Instagram,iai.insta,https://www.instagram.com/iai.insta,Followers,21994,21994,exact_public,collected,,https://www.instagram.com/iai.insta,2026-09-16T09:54:52.480Z,playwright,Verified — institutional link | Source: https://www.iai.it/en
2026-09-16_09-25-17-709,049-facebook,IAI (Istituto Affari Internazionali),https://www.iai.it/en,Facebook,IAIonline,https://www.facebook.com/IAIonline,Followers,25407,"25,407",exact_public,collected,,https://www.facebook.com/IAIonline,2026-09-16T09:55:04.799Z,playwright,Verified — institutional link | Source: https://www.iai.it/en
2026-09-16_09-25-17-709,050-youtube,Ifri (Institut français des relations internationales),https://www.ifri.org/en,YouTube,channel/UCpfLNjG97sWjGSKYiveWz3w,https://www.youtube.com/channel/UCpfLNjG97sWjGSKYiveWz3w,Subscribers,22000,22K,rounded_public,collected,,https://www.youtube.com/channel/UCpfLNjG97sWjGSKYiveWz3w,2026-09-16T09:55:17.575Z,playwright,Verified — institutional link | Source: https://www.ifri.org/en/about-ifri
2026-09-16_09-25-17-709,050-x,Ifri (Institut français des relations internationales),https://www.ifri.org/en,X,ifri_,https://x.com/ifri_,Followers,48230,48230,exact_public,collected,,https://x.com/ifri_,2026-09-16T09:55:29.491Z,static,Verified — institutional link | Source: https://www.ifri.org/en/about-ifri
2026-09-16_09-25-17-709,050-linkedin,Ifri (Institut français des relations internationales),https://www.ifri.org/en,LinkedIn,company/ifri,https://www.linkedin.com/company/ifri,Followers,106561,"106,561",exact_public,collected,,https://www.linkedin.com/company/ifri,2026-09-16T09:55:31.645Z,static,Verified — institutional link | Source: https://www.ifri.org/en/about-ifri
2026-09-16_09-25-17-709,050-instagram,Ifri (Institut français des relations internationales),https://www.ifri.org/en,Instagram,ifri_paris,https://www.instagram.com/ifri_paris,Followers,8070,8070,exact_public,collected,,https://www.instagram.com/ifri_paris,2026-09-16T09:55:33.123Z,playwright,Verified — institutional link | Source: https://www.ifri.org/en/about-ifri
2026-09-16_09-25-17-709,050-facebook,Ifri (Institut français des relations internationales),https://www.ifri.org/en,Facebook,IfriParis,https://www.facebook.com/IfriParis,Followers,108353,"108,353",exact_public,collected,,https://www.facebook.com/IfriParis,2026-09-16T09:55:45.298Z,playwright,Verified — institutional link | Source: https://www.ifri.org/en/about-ifri
2026-09-16_09-25-17-709,051-youtube,IISD (International Institute for Sustainable Development),https://www.iisd.org,YouTube,user/iisdvideo,https://www.youtube.com/user/iisdvideo,Subscribers,6500,6.5K,rounded_public,collected,,https://www.youtube.com/user/iisdvideo,2026-09-16T09:55:58.152Z,playwright,Verified — institutional link | Source: https://www.iisd.org
2026-09-16_09-25-17-709,051-x,IISD (International Institute for Sustainable Development),https://www.iisd.org,X,iisd_news,https://x.com/iisd_news,Followers,23873,23873,exact_public,collected,,https://x.com/iisd_news,2026-09-16T09:56:09.201Z,static,Verified — institutional link | Source: https://www.iisd.org
2026-09-16_09-25-17-709,051-linkedin,IISD (International Institute for Sustainable Development),https://www.iisd.org,LinkedIn,company/international-institute-for-sustainable-development,https://www.linkedin.com/company/international-institute-for-sustainable-development,Followers,271921,"271,921",exact_public,collected,,https://www.linkedin.com/company/international-institute-for-sustainable-development,2026-09-16T09:56:12.215Z,playwright,Verified — institutional link | Source: https://www.iisd.org
2026-09-16_09-25-17-709,052-youtube,IISS (International Institute for Strategic Studies),https://www.iiss.org,YouTube,channel/UCYygxNuTTlq2neh6Fu6rP4Q,https://www.youtube.com/channel/UCYygxNuTTlq2neh6Fu6rP4Q,Subscribers,46300,46.3K,rounded_public,collected,,https://www.youtube.com/channel/UCYygxNuTTlq2neh6Fu6rP4Q,2026-09-16T09:56:26.506Z,playwright,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/international-institute-for-strategic-studies/ | Directory-listed account; institutional backlink was not accessible in this review.
2026-09-16_09-25-17-709,052-linkedin,IISS (International Institute for Strategic Studies),https://www.iiss.org,LinkedIn,company/international-institute-for-strategic-studies,https://www.linkedin.com/company/international-institute-for-strategic-studies,Followers,282607,"282,607",exact_public,collected,,https://www.linkedin.com/company/international-institute-for-strategic-studies,2026-09-16T09:56:37.731Z,static,Corroborated — On Think Tanks directory | Source: https://onthinktanks.org/think-tank/international-institute-for-strategic-studies/ | Directory-listed account; institutional backlink was not accessible in this review.
2026-09-16_09-25-17-709,053-youtube,India Foundation,https://indiafoundation.in,YouTube,channel/UCoa562Q8QrgTAAyqNsx36oA,https://www.youtube.com/channel/UCoa562Q8QrgTAAyqNsx36oA,Subscribers,32500,32.5K,rounded_public,collected,,https://www.youtube.com/channel/UCoa562Q8QrgTAAyqNsx36oA,2026-09-16T09:56:39.168Z,playwright,Verified — institutional link | Source: https://indiafoundation.in
2026-09-16_09-25-17-709,053-x,India Foundation,https://indiafoundation.in,X,indfoundation,https://x.com/indfoundation,Followers,57247,57247,exact_public,collected,,https://x.com/indfoundation,2026-09-16T09:56:50.238Z,static,Verified — institutional link | Source: https://indiafoundation.in
2026-09-16_09-25-17-709,053-linkedin,India Foundation,https://indiafoundation.in,LinkedIn,company/india-foundation-delhi,https://www.linkedin.com/company/india-foundation-delhi,Followers,29341,"29,341",exact_public,collected,,https://www.linkedin.com/company/india-foundation-delhi,2026-09-16T09:56:52.418Z,static,Verified — institutional link | Source: https://indiafoundation.in
2026-09-16_09-25-17-709,053-instagram,India Foundation,https://indiafoundation.in,Instagram,indiafoundation,https://www.instagram.com/indiafoundation,Followers,59655,59655,exact_public,collected,,https://www.instagram.com/indiafoundation,2026-09-16T09:56:53.957Z,playwright,Verified — institutional link | Source: https://indiafoundation.in
2026-09-16_09-25-17-709,053-facebook,India Foundation,https://indiafoundation.in,Facebook,IndiaFoundation,https://www.facebook.com/IndiaFoundation,Followers,24004,"24,004",exact_public,collected,,https://www.facebook.com/IndiaFoundation,2026-09-16T09:57:06.324Z,playwright,Verified — institutional link | Source: https://indiafoundation.in
